@RELATION essay
@ATTRIBUTE length REAL
@ATTRIBUTE avg_word_length REAL
@ATTRIBUTE avg_sentence_length REAL
@ATTRIBUTE num_yous REAL
@ATTRIBUTE percent_distinct_words REAL
@ATTRIBUTE score {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60}
@DATA
61,4.22950819672,21.0,0,0.803278688525,1
156,4.36538461538,18.2222222222,0,0.551282051282,2
48,4.5625,10.4,0,0.729166666667,0
168,4.89285714286,21.875,0,0.583333333333,3
182,4.41208791209,17.4545454545,0,0.543956043956,3
205,4.7756097561,18.0,1,0.614634146341,3
152,4.55921052632,17.7777777778,1,0.701986754967,2
51,4.13725490196,11.0,0,0.591836734694,0
107,4.91588785047,18.6666666667,0,0.660377358491,2
92,4.03260869565,23.75,0,0.641304347826,1
136,4.30882352941,17.875,0,0.676470588235,2
111,4.58558558559,13.2222222222,0,0.612612612613,2
86,4.22093023256,18.0,0,0.616279069767,2
87,4.36781609195,22.5,0,0.64367816092,1
257,4.60700389105,19.2857142857,6,0.529182879377,3
112,4.54464285714,14.875,0,0.616071428571,1
46,3.73913043478,23.5,0,0.739130434783,1
93,4.41935483871,24.0,0,0.655913978495,1
47,5.12765957447,16.3333333333,0,0.723404255319,1
187,4.41176470588,27.5714285714,0,0.562841530055,3
147,4.73469387755,30.2,0,0.387755102041,0
77,4.49350649351,20.0,0,0.701298701299,1
74,4.09459459459,13.1666666667,1,0.702702702703,1
30,4.2,10.6666666667,1,0.733333333333,1
54,4.24074074074,14.25,0,0.703703703704,1
106,4.0,18.5,0,0.537735849057,1
54,4.18518518519,14.25,0,0.666666666667,0
65,4.12307692308,11.6666666667,0,0.676923076923,1
85,4.61176470588,17.8,0,0.658823529412,2
95,4.47368421053,12.75,0,0.610526315789,2
149,4.65771812081,22.1428571429,0,0.657718120805,3
94,4.21276595745,12.625,0,0.617021276596,2
39,4.69230769231,13.6666666667,0,0.641025641026,0
48,4.45833333333,12.75,0,0.791666666667,1
83,4.4578313253,21.5,0,0.674698795181,0
27,4.74074074074,9.66666666667,0,0.888888888889,0
357,4.52100840336,16.4782608696,0,0.512605042017,3
138,3.94927536232,20.5714285714,1,0.56204379562,1
52,4.25,13.75,0,0.807692307692,1
10,5.1,5.5,0,0.9,0
207,4.52173913043,23.8888888889,2,0.48309178744,3
60,4.68333333333,15.75,0,0.716666666667,1
135,4.16296296296,10.5714285714,0,0.611940298507,3
204,3.9068627451,51.75,2,0.5,2
117,4.70085470085,9.92307692308,0,0.692307692308,3
78,4.10256410256,26.6666666667,1,0.717948717949,0
30,3.4,15.5,0,0.95652173913,0
219,4.03196347032,22.8,0,0.53488372093,3
27,4.18518518519,14.0,0,0.851851851852,1
99,4.34343434343,15.0,0,0.676767676768,2
112,4.34821428571,28.75,0,0.651785714286,3
54,4.51851851852,11.6,0,0.833333333333,1
69,4.50724637681,14.6,0,0.608695652174,2
37,2.67567567568,13.0,0,0.875,1
165,4.53939393939,13.6153846154,0,0.573170731707,1
104,4.08653846154,21.6,0,0.627659574468,2
31,4.35483870968,11.0,1,0.774193548387,1
59,4.4406779661,20.3333333333,2,0.779661016949,2
150,4.79333333333,17.5555555556,0,0.66,2
153,4.43790849673,20.0,0,0.62091503268,2
98,4.38775510204,17.1666666667,0,0.65306122449,2
127,4.89763779528,19.0,0,0.59842519685,2
106,4.33018867925,10.5454545455,0,0.669811320755,1
198,4.22727272727,18.9090909091,0,0.530303030303,3
107,4.76635514019,12.7777777778,0,0.644859813084,3
23,4.60869565217,12.0,0,0.869565217391,1
116,4.54310344828,15.375,0,0.655172413793,2
124,4.50806451613,16.375,0,0.629032258065,2
59,4.67796610169,30.0,0,0.745762711864,0
50,4.4,17.3333333333,0,0.82,1
104,4.43269230769,18.1666666667,1,0.567307692308,2
77,3.96103896104,26.3333333333,0,0.697368421053,1
28,4.39285714286,10.0,0,0.857142857143,0
117,4.64102564103,24.2,0,0.641025641026,2
52,4.59615384615,18.0,0,0.75,2
89,4.3595505618,30.3333333333,0,0.674157303371,1
120,4.20833333333,24.8,1,0.616666666667,2
66,4.83333333333,10.2857142857,0,0.742424242424,2
55,4.29090909091,14.5,1,0.781818181818,1
41,4.36585365854,11.0,0,0.829268292683,1
34,4.35294117647,12.0,0,0.823529411765,0
157,4.03184713376,18.3333333333,0,0.522292993631,2
61,4.32786885246,16.0,0,0.704918032787,1
162,4.32098765432,21.125,0,0.592592592593,2
46,4.15217391304,10.0,0,0.777777777778,0
95,4.16842105263,24.5,0,0.670212765957,1
207,4.3961352657,23.8888888889,0,0.43961352657,3
115,4.54782608696,17.2857142857,0,0.669565217391,2
126,4.19047619048,13.5,0,0.571428571429,0
122,4.93442622951,12.0,5,0.729508196721,2
109,4.36697247706,22.6,1,0.660550458716,2
232,4.31034482759,24.1,1,0.526315789474,3
102,4.17647058824,21.2,4,0.693069306931,1
114,4.52631578947,15.125,1,0.684210526316,2
79,4.53164556962,20.5,0,0.53164556962,1
40,4.175,40.0,2,0.85,0
127,4.70078740157,22.0,0,0.595238095238,1
49,4.08163265306,17.0,0,0.795918367347,0
43,4.6511627907,9.4,0,0.767441860465,1
90,3.93333333333,18.8,0,0.606741573034,2
140,3.67142857143,47.3333333333,1,0.492857142857,2
56,4.5,19.3333333333,0,0.803571428571,0
173,4.67052023121,16.6363636364,4,0.554913294798,3
121,4.55371900826,25.0,0,0.65,2
49,4.77551020408,13.0,0,0.795918367347,0
163,4.33128834356,15.7272727273,0,0.527950310559,3
185,4.63243243243,19.4,0,0.583783783784,2
148,4.62837837838,13.25,0,0.69014084507,3
45,4.73333333333,15.6666666667,0,0.733333333333,0
115,4.48695652174,20.0,0,0.582608695652,2
176,4.10227272727,18.5,0,0.64375,3
44,3.90909090909,11.75,0,0.704545454545,1
62,4.41935483871,31.5,0,0.741935483871,0
234,4.59829059829,34.2857142857,0,0.50643776824,3
24,5.04166666667,24.0,0,0.916666666667,1
124,4.54838709677,25.6,0,0.524193548387,2
149,4.89932885906,25.6666666667,1,0.664429530201,2
189,3.95767195767,24.5,0,0.380952380952,0
76,4.55263157895,13.5,0,0.671052631579,1
69,4.24637681159,23.6666666667,0,0.68115942029,1
106,4.6320754717,18.5,0,0.641509433962,2
28,4.32142857143,14.5,0,0.892857142857,1
135,4.25925925926,15.8888888889,0,0.666666666667,2
64,4.34375,32.5,0,0.828125,0
102,4.26470588235,21.2,0,0.549019607843,2
87,4.55172413793,13.2857142857,0,0.735632183908,2
68,4.51470588235,17.75,0,0.720588235294,1
84,4.22619047619,21.75,2,0.678571428571,1
74,4.64864864865,19.25,0,0.675675675676,2
178,4.74157303371,26.2857142857,0,0.623595505618,3
32,4.625,11.3333333333,0,0.838709677419,1
45,4.77777777778,45.0,0,0.822222222222,1
29,4.27586206897,15.0,0,0.758620689655,0
42,4.54761904762,14.6666666667,1,0.785714285714,1
41,4.14634146341,14.3333333333,0,0.853658536585,1
90,4.36666666667,18.8,1,0.666666666667,1
159,4.25786163522,16.8,1,0.635220125786,3
125,4.568,14.7777777778,0,0.629032258065,2
44,4.40909090909,15.3333333333,0,0.818181818182,0
132,4.5303030303,22.8333333333,0,0.659090909091,2
51,4.11764705882,13.5,0,0.725490196078,1
58,3.94827586207,20.0,0,0.8,0
38,4.07894736842,19.5,0,0.710526315789,1
225,4.53777777778,25.8888888889,0,0.642533936652,3
83,4.51807228916,17.4,0,0.66265060241,1
63,4.28571428571,13.4,0,0.619047619048,1
92,4.19565217391,14.0,0,0.630434782609,1
93,4.37634408602,31.6666666667,0,0.645161290323,1
40,4.1,20.5,0,0.725,0
69,4.10144927536,12.3333333333,0,0.536231884058,2
81,4.20987654321,14.3333333333,1,0.62962962963,2
152,4.67763157895,16.1,0,0.743421052632,2
13,4.23076923077,7.0,0,0.923076923077,0
57,4.57894736842,15.0,0,0.732142857143,1
40,3.775,20.5,0,0.810810810811,0
32,4.1875,11.3333333333,0,0.806451612903,0
38,4.26315789474,13.3333333333,0,0.789473684211,0
242,4.82644628099,31.125,4,0.51652892562,2
173,4.80346820809,12.4666666667,0,0.554913294798,3
119,4.26890756303,17.8571428571,0,0.689075630252,1
37,4.2972972973,13.0,0,0.675675675676,1
66,4.37878787879,17.25,0,0.661538461538,1
39,4.48717948718,10.5,0,0.923076923077,0
95,4.49473684211,16.6666666667,4,0.642105263158,1
160,4.60625,16.9,0,0.66875,3
274,4.25182481752,19.2,0,0.501886792453,3
109,4.47706422018,19.0,0,0.633027522936,2
132,4.27272727273,17.375,0,0.583333333333,2
30,4.43333333333,8.25,1,0.733333333333,0
51,4.54901960784,17.6666666667,1,0.764705882353,0
202,4.33168316832,16.4615384615,0,0.562189054726,3
148,4.09459459459,13.25,0,0.611111111111,2
93,3.79569892473,16.3333333333,2,0.7375,2
77,4.05194805195,26.3333333333,0,0.623376623377,1
131,4.15267175573,17.25,0,0.576923076923,2
155,4.0,20.25,0,0.651612903226,2
112,4.52678571429,19.5,0,0.6875,2
84,4.86904761905,17.6,0,0.77380952381,2
135,4.23703703704,15.8888888889,0,0.651851851852,2
146,4.37671232877,19.125,0,0.609589041096,3
48,3.52083333333,24.5,0,0.8125,0
106,4.79245283019,16.0,0,0.679245283019,2
142,4.20422535211,24.5,0,0.612676056338,3
10,3.7,5.5,0,0.9,0
141,4.75177304965,29.0,0,0.609929078014,2
55,4.67272727273,19.0,0,0.8,1
57,4.14035087719,19.6666666667,0,0.62962962963,0
65,3.63076923077,11.6666666667,0,0.615384615385,2
81,4.35802469136,14.3333333333,0,0.679012345679,2
151,4.4238410596,31.0,0,0.637583892617,3
96,3.89583333333,20.0,1,0.659574468085,1
60,3.91666666667,15.75,0,0.65,1
38,4.39473684211,13.3333333333,0,0.815789473684,0
147,4.4693877551,19.25,0,0.625850340136,3
48,4.47916666667,16.6666666667,2,0.8125,1
64,3.765625,32.5,2,0.71875,1
47,4.53191489362,16.3333333333,2,0.744680851064,0
154,4.16233766234,13.75,2,0.571428571429,2
124,4.10483870968,18.5714285714,0,0.548387096774,2
97,3.96907216495,17.0,0,0.628865979381,1
203,4.56157635468,21.2,0,0.527638190955,3
29,4.31034482759,15.0,0,0.758620689655,1
138,4.13768115942,18.125,0,0.528985507246,2
147,4.68707482993,21.8571428571,0,0.56462585034,3
63,3.93650793651,21.6666666667,0,0.698412698413,1
46,4.32608695652,16.0,0,0.863636363636,0
34,4.38235294118,17.5,0,0.882352941176,0
54,4.25925925926,27.5,0,0.77358490566,0
94,4.57446808511,32.0,0,0.582417582418,1
68,4.01470588235,12.1666666667,0,0.701492537313,1
59,4.4406779661,12.6,0,0.576271186441,1
76,4.31578947368,16.0,0,0.578947368421,1
116,4.28448275862,20.1666666667,1,0.634782608696,2
165,4.3696969697,14.6666666667,0,0.621951219512,2
180,4.27777777778,23.375,0,0.538888888889,3
147,4.34693877551,15.6,0,0.639455782313,3
135,3.8,17.75,2,0.59375,0
169,3.92307692308,19.6666666667,1,0.560240963855,3
194,4.22680412371,28.5714285714,4,0.561855670103,2
94,4.12765957447,24.25,0,0.712765957447,2
49,4.65306122449,13.0,0,0.714285714286,1
190,4.76315789474,22.0,0,0.663157894737,3
27,4.51851851852,9.66666666667,0,0.814814814815,0
79,3.81012658228,27.0,0,0.5,0
56,4.10714285714,10.1666666667,1,0.785714285714,1
13,4.61538461538,7.0,0,0.923076923077,0
71,5.16901408451,18.5,0,0.647887323944,2
50,4.62,17.3333333333,0,0.82,1
94,4.51063829787,19.6,1,0.755319148936,1
176,4.32386363636,26.0,2,0.617142857143,2
131,3.43511450382,19.5714285714,0,0.708737864078,2
174,4.02298850575,15.4166666667,0,0.522988505747,3
59,3.98305084746,15.5,0,0.71186440678,1
59,4.54237288136,12.6,0,0.610169491525,1
33,4.0303030303,9.0,0,0.69696969697,1
37,3.64864864865,19.0,0,0.685714285714,1
71,4.56338028169,18.5,0,0.732394366197,1
128,4.4296875,22.1666666667,0,0.645669291339,2
71,4.46478873239,24.3333333333,0,0.788732394366,1
81,4.53086419753,21.0,0,0.728395061728,0
44,4.47727272727,11.75,0,0.675,1
142,4.52816901408,21.1428571429,0,0.602836879433,3
211,3.37914691943,18.5,2,0.687898089172,2
99,3.76767676768,33.6666666667,0,0.59595959596,1
63,3.98412698413,32.0,0,0.68253968254,0
105,4.12380952381,12.5555555556,0,0.596153846154,2
43,4.32558139535,15.0,0,0.744186046512,0
156,3.72435897436,18.2222222222,0,0.607843137255,0
57,4.42105263158,15.0,1,0.732142857143,1
42,4.09523809524,14.6666666667,0,0.714285714286,0
52,4.21153846154,11.2,2,0.75,0
52,4.80769230769,18.0,0,0.788461538462,1
44,4.79545454545,15.3333333333,0,0.727272727273,1
139,4.23021582734,18.25,0,0.496402877698,1
48,4.91666666667,12.75,0,0.729166666667,0
74,4.7027027027,13.1666666667,0,0.702702702703,2
168,4.22023809524,24.8571428571,3,0.652694610778,2
106,4.14150943396,18.5,0,0.566037735849,3
61,4.13114754098,13.0,0,0.573770491803,0
87,4.57471264368,13.2857142857,0,0.67816091954,1
163,4.30674846626,33.4,0,0.596273291925,1
202,4.67821782178,15.3571428571,0,0.47263681592,3
39,4.23076923077,10.5,1,0.894736842105,1
48,4.60416666667,12.75,0,0.6875,0
137,4.24087591241,35.0,0,0.540145985401,2
37,4.78378378378,19.0,0,0.810810810811,0
95,4.84210526316,19.8,1,0.715789473684,2
108,4.57407407407,18.8333333333,2,0.538461538462,1
192,5.04166666667,18.3636363636,0,0.640625,3
80,4.325,27.3333333333,0,0.727272727273,0
59,4.66101694915,10.6666666667,0,0.661016949153,2
94,4.81914893617,11.3333333333,0,0.670212765957,2
118,4.40677966102,30.25,0,0.508474576271,1
69,4.1884057971,23.6666666667,0,0.724637681159,0
15,5.46666666667,8.0,0,0.933333333333,0
244,4.56967213115,25.3,0,0.609053497942,3
102,4.59803921569,21.2,0,0.705882352941,2
64,4.25,11.5,0,0.6875,1
112,4.39285714286,14.875,0,0.633928571429,2
49,4.24489795918,10.6,0,0.755102040816,1
37,4.24324324324,19.0,0,0.756756756757,1
152,4.80263157895,13.5833333333,0,0.605263157895,3
20,3.9,7.33333333333,0,0.85,1
20,3.85,7.33333333333,0,0.842105263158,0
116,4.61206896552,15.375,0,0.603448275862,3
125,4.12,25.8,0,0.656,2
256,4.34375,16.9375,2,0.484375,3
58,4.3275862069,29.5,0,0.775862068966,0
93,4.55913978495,11.2222222222,1,0.634408602151,2
64,4.21875,13.6,0,0.75,0
49,3.95918367347,25.0,0,0.755102040816,1
81,3.83950617284,21.0,1,0.654320987654,1
72,4.44444444444,18.75,0,0.521126760563,1
184,4.97826086957,12.4375,0,0.527173913043,2
42,3.97619047619,14.6666666667,0,0.8,0
103,4.92233009709,21.4,0,0.708737864078,1
169,4.43786982249,25.0,4,0.573964497041,3
42,3.80952380952,21.5,0,0.761904761905,1
166,4.69879518072,16.0,0,0.60843373494,3
66,4.87878787879,17.25,0,0.80303030303,2
206,4.6213592233,23.7777777778,2,0.570731707317,3
116,4.0,15.375,0,0.578947368421,2
25,4.4,13.0,0,0.8,0
27,3.85185185185,9.66666666667,0,0.846153846154,1
43,4.25581395349,22.0,0,0.785714285714,0
151,4.52317880795,14.6363636364,1,0.653333333333,2
78,4.4358974359,20.25,0,0.641025641026,2
137,4.40875912409,16.1111111111,4,0.63503649635,2
63,3.93650793651,16.5,0,0.68253968254,2
207,4.16425120773,16.8461538462,0,0.558252427184,3
106,4.25471698113,22.0,0,0.660377358491,1
137,4.82481751825,14.6,0,0.56204379562,2
87,4.55172413793,13.2857142857,0,0.735632183908,2
51,4.58823529412,13.5,0,0.705882352941,1
126,4.15873015873,13.5,0,0.634146341463,2
298,4.61744966443,14.5,0,0.538720538721,3
113,4.43362831858,23.4,0,0.575221238938,2
46,4.67391304348,16.0,0,0.826086956522,1
45,4.37777777778,12.0,0,0.659090909091,1
35,4.65714285714,12.3333333333,0,0.714285714286,0
160,4.26875,16.9,0,0.54375,2
52,4.53846153846,11.2,0,0.807692307692,1
191,4.19371727749,20.0,0,0.51832460733,3
13,4.84615384615,7.0,0,0.923076923077,0
27,4.59259259259,9.66666666667,0,0.925925925926,0
46,4.54347826087,16.0,0,0.673913043478,1
43,4.81395348837,9.4,0,0.720930232558,1
88,3.96590909091,18.4,0,0.494252873563,2
32,5.0,16.5,0,0.84375,1
43,4.3488372093,15.0,0,0.697674418605,1
127,4.37795275591,22.0,1,0.587301587302,2
73,4.65753424658,13.0,0,0.767123287671,0
122,4.48360655738,16.125,0,0.619834710744,2
128,4.484375,15.1111111111,0,0.7109375,2
73,4.06849315068,25.0,0,0.652777777778,1
125,4.352,18.7142857143,0,0.6,1
116,5.19827586207,29.75,0,0.715517241379,3
125,4.688,25.8,0,0.512,2
117,4.93162393162,9.92307692308,0,0.675213675214,2
114,4.57894736842,15.125,0,0.657894736842,2
30,4.56666666667,15.5,0,0.9,0
74,4.55405405405,10.125,0,0.72972972973,2
98,4.25510204082,17.1666666667,0,0.714285714286,0
54,4.12962962963,18.6666666667,0,0.648148148148,1
34,3.85294117647,9.25,0,0.84375,1
36,4.63888888889,9.75,0,0.833333333333,0
58,4.72413793103,15.25,0,0.620689655172,0
89,4.49438202247,18.6,0,0.674157303371,2
103,1.61165048544,26.5,0,0.574074074074,1
63,3.93650793651,21.6666666667,0,0.68253968254,1
66,4.18181818182,17.25,0,0.590909090909,1
112,4.83035714286,12.1,0,0.705357142857,2
126,4.66666666667,12.3636363636,2,0.576,2
206,4.45145631068,30.2857142857,0,0.514563106796,3
38,3.81578947368,13.3333333333,0,0.763157894737,1
72,4.36111111111,18.75,0,0.708333333333,1
98,4.28571428571,20.4,0,0.536082474227,1
18,4.33333333333,9.5,0,0.722222222222,0
146,4.52054794521,25.1666666667,0,0.614285714286,3
109,4.81651376147,14.5,2,0.743119266055,3
153,4.49673202614,17.8888888889,0,0.535947712418,3
60,3.88333333333,9.42857142857,0,0.616666666667,1
152,4.32236842105,14.7272727273,0,0.559210526316,3
53,4.22641509434,18.3333333333,0,0.77358490566,0
201,4.22885572139,15.2857142857,0,0.572139303483,3
21,4.42857142857,11.0,0,0.904761904762,0
48,4.22916666667,12.75,0,0.75,1
29,4.10344827586,15.0,0,0.862068965517,0
108,4.47222222222,22.4,0,0.638095238095,2
78,4.21794871795,16.4,0,0.777777777778,2
30,4.53333333333,15.5,0,0.793103448276,0
163,4.55214723926,17.2,0,0.59509202454,3
58,4.5,15.25,0,0.741379310345,1
75,4.58666666667,19.5,1,0.8,0
42,3.83333333333,11.25,0,0.690476190476,0
47,4.25531914894,16.3333333333,2,0.723404255319,1
69,4.3768115942,10.7142857143,0,0.739130434783,2
51,4.21568627451,13.5,0,0.803921568627,2
46,4.19565217391,46.0,0,0.695652173913,1
221,4.47058823529,16.7142857143,0,0.575609756098,3
102,3.93137254902,21.2,0,0.575757575758,2
33,4.57575757576,9.0,0,0.757575757576,1
35,3.54285714286,9.5,0,0.714285714286,0
74,4.40540540541,25.3333333333,2,0.851351351351,1
73,4.2602739726,25.0,0,0.630136986301,1
118,4.45762711864,40.0,0,0.669491525424,2
86,5.06976744186,18.0,0,0.702380952381,3
133,4.38345864662,19.8571428571,2,0.586466165414,2
64,3.890625,16.75,0,0.666666666667,0
71,4.57746478873,15.0,0,0.69014084507,2
187,4.61497326203,14.2857142857,0,0.566844919786,3
34,4.76470588235,9.25,0,0.911764705882,1
123,4.72357723577,14.5555555556,0,0.569105691057,2
73,4.54794520548,15.4,0,0.698630136986,1
72,4.27777777778,24.6666666667,2,0.777777777778,1
70,4.62857142857,18.25,0,0.742857142857,1
66,3.80303030303,17.25,0,0.630769230769,0
138,4.21014492754,23.8333333333,0,0.507246376812,2
178,4.27528089888,14.6153846154,2,0.533707865169,2
224,4.74107142857,19.5833333333,0,0.549107142857,3
230,4.6347826087,18.6153846154,0,0.54347826087,3
119,4.52941176471,20.6666666667,7,0.705882352941,2
89,4.50561797753,18.6,0,0.662921348315,2
154,4.22077922078,14.9090909091,0,0.590909090909,3
84,4.08333333333,17.6,0,0.690476190476,2
68,4.27941176471,17.75,0,0.794117647059,2
141,4.77304964539,18.5,1,0.617021276596,2
89,4.57303370787,18.6,0,0.651685393258,2
33,3.75757575758,9.0,0,0.806451612903,0
106,4.5,18.5,0,0.698113207547,2
49,3.9387755102,17.0,0,0.795918367347,0
97,4.48453608247,25.0,0,0.659793814433,1
43,3.74418604651,43.0,0,0.833333333333,0
47,4.04255319149,10.2,3,0.808510638298,1
36,4.61111111111,18.5,0,0.777777777778,0
131,4.56488549618,17.25,0,0.641221374046,3
118,4.57627118644,20.5,0,0.677966101695,2
42,4.19047619048,14.6666666667,0,0.666666666667,1
98,4.17346938776,20.4,0,0.673469387755,2
102,4.5,21.2,0,0.549019607843,1
26,4.26923076923,13.5,0,0.846153846154,0
162,4.7037037037,18.8888888889,0,0.633540372671,3
119,4.18487394958,17.8571428571,0,0.596638655462,1
163,4.91411042945,24.1428571429,0,0.64375,3
155,4.50967741935,13.8333333333,2,0.651612903226,2
47,4.06382978723,12.5,0,0.808510638298,1
57,4.12280701754,29.0,0,0.703703703704,1
9,3.77777777778,9.0,0,0.888888888889,1
134,4.58955223881,12.0833333333,5,0.567164179104,2
90,4.43333333333,13.7142857143,0,0.644444444444,2
100,4.68,9.25,0,0.65,1
47,4.02127659574,12.5,0,0.723404255319,2
190,4.04210526316,22.0,0,0.547368421053,3
71,4.28169014085,18.5,0,0.69014084507,1
29,3.8275862069,15.0,0,0.827586206897,1
61,4.31147540984,21.0,0,0.639344262295,0
89,4.74157303371,23.0,0,0.662921348315,1
226,4.34513274336,18.3076923077,0,0.535398230088,3
22,4.59090909091,11.5,0,0.818181818182,1
30,3.53333333333,10.6666666667,0,0.766666666667,1
80,4.0125,20.75,0,0.594936708861,0
132,4.16666666667,27.2,0,0.664122137405,2
60,3.91666666667,20.6666666667,0,0.733333333333,0
115,4.44347826087,20.0,0,0.59649122807,2
79,4.0,20.5,0,0.658227848101,2
86,4.32558139535,18.0,0,0.666666666667,2
89,4.4606741573,12.0,1,0.662921348315,2
68,4.33823529412,23.3333333333,0,0.791044776119,1
160,4.71875,23.7142857143,0,0.60625,3
186,4.83870967742,14.2142857143,0,0.639784946237,3
60,4.66666666667,10.8333333333,0,0.566666666667,1
75,4.14666666667,75.0,0,0.712328767123,0
76,4.69736842105,16.0,0,0.684210526316,1
19,4.73684210526,10.0,0,0.789473684211,0
120,4.45,20.8333333333,1,0.621848739496,2
184,4.3152173913,15.0769230769,0,0.573770491803,3
48,4.45833333333,12.75,0,0.8125,1
227,5.38325991189,16.0666666667,0,0.511013215859,3
21,4.28571428571,21.0,0,0.857142857143,0
193,4.45595854922,17.0,0,0.564766839378,3
98,4.07142857143,17.1666666667,0,0.65306122449,1
72,4.25,15.2,0,0.680555555556,1
46,4.15217391304,23.5,0,0.782608695652,1
113,4.63716814159,19.6666666667,0,0.625,3
52,4.61538461538,11.2,0,0.705882352941,0
48,4.22916666667,12.75,0,0.75,1
152,4.61842105263,22.5714285714,0,0.625,2
182,4.47802197802,19.1,0,0.549450549451,3
26,4.76923076923,13.5,1,0.884615384615,1
19,4.94736842105,10.0,0,0.842105263158,0
101,3.66336633663,15.2857142857,5,0.613861386139,1
17,4.76470588235,9.0,0,0.941176470588,0
194,4.59793814433,17.0833333333,0,0.551546391753,3
107,4.4953271028,18.6666666667,0,0.673076923077,2
76,4.47368421053,16.0,0,0.684210526316,1
212,4.11320754717,27.375,0,0.53431372549,3
146,4.8904109589,14.1818181818,0,0.664383561644,3
85,4.34117647059,13.0,0,0.635294117647,2
21,4.95238095238,11.0,0,0.952380952381,0
60,4.43333333333,30.5,0,0.677966101695,1
96,3.86458333333,16.8333333333,1,0.583333333333,2
152,4.35526315789,22.5714285714,0,0.532894736842,2
24,5.125,24.0,0,0.75,0
47,4.17021276596,12.5,0,0.760869565217,1
89,4.30337078652,15.6666666667,0,0.707865168539,1
40,4.925,14.0,0,0.7,1
94,4.37234042553,12.625,0,0.691489361702,1
147,4.58503401361,19.25,0,0.527397260274,2
32,3.9375,7.2,0,0.75,1
116,4.0775862069,20.1666666667,0,0.620689655172,2
34,4.64705882353,12.0,0,0.823529411765,0
121,4.27272727273,11.9090909091,4,0.669421487603,2
96,4.44791666667,14.5714285714,1,0.71875,2
41,4.92682926829,11.0,0,0.731707317073,1
48,4.29166666667,16.6666666667,0,0.6875,1
126,4.0,26.0,0,0.601694915254,2
112,4.08035714286,11.0909090909,0,0.625,2
62,4.17741935484,16.25,0,0.564516129032,1
29,4.62068965517,29.0,0,0.827586206897,1
82,4.35365853659,28.0,0,0.69512195122,0
78,4.10256410256,13.8333333333,0,0.666666666667,2
57,4.66666666667,15.0,0,0.684210526316,1
37,4.67567567568,13.0,0,0.864864864865,0
75,4.26666666667,13.3333333333,0,0.626666666667,2
